token_id,1of1_rarity,watch_rarity,background_rarity,beard_rarity,chain_rarity,eyes_rarity,hat_over_headphones_rarity,hat_under_headphones_rarity,headphones_rarity,long_hair_rarity,mouth_rarity,shirt_rarity,short_hair_rarity,smoke_rarity,type_rarity
197,0.0,0.0555,0.1974,0.0,0.0,0.7254,0.0,0.0084,0.0732,0.1839,0.7936,0.0425,0.0,0.0,0.5916
198,0.0,0.0083,0.2075,0.0,0.0,0.7254,0.0,0.0,0.3949,0.0,0.7936,0.0192,0.0,0.3735,0.5916
199,0.0,0.0,0.1956,0.0,0.0,0.0293,0.0,0.0,0.0532,0.0,0.7936,0.0,0.0068,0.381,0.5916
200,0.0,0.1954,0.2023,0.0,0.0,0.7254,0.0,0.0104,0.2421,0.1839,0.7936,0.0675,0.0,0.3735,0.5916
201,0.0,0.0,0.1846,0.0,0.0,0.7254,0.0,0.0,0.2421,0.1839,0.7936,0.0,0.0,0.0747,0.5916
202,0.0,0.0518,0.2023,0.0,0.0,0.7254,0.0,0.0,0.0732,0.0,0.7936,0.0192,0.0,0.0,0.3958
203,0.0,0.0555,0.2075,0.0,0.0,0.7254,0.0,0.0,0.2421,0.1839,0.7936,0.0551,0.0,0.381,0.3958
204,0.0,0.0472,0.2075,0.0,0.0,0.7254,0.0,0.0,0.3949,0.0,0.7936,0.0,0.0,0.381,0.5916
205,0.0,0.1006,0.1974,0.0,0.0,0.0293,0.0,0.0,0.3949,0.0,0.2064,0.0,0.0,0.381,0.5916
206,0.0,0.1459,0.1956,0.0,0.0,0.7254,0.0,0.0,0.3949,0.0,0.7936,0.0302,0.0,0.3735,0.5916
207,0.0,0.1954,0.2075,0.0,0.0,0.7254,0.0,0.012,0.0732,0.1839,0.7936,0.0,0.0,0.3735,0.3958
208,0.0,0.1006,0.2023,0.0,0.0,0.7254,0.0,0.0,0.0732,0.0,0.2064,0.0611,0.0076,0.381,0.3958
209,0.0,0.0761,0.1974,0.0,0.0,0.7254,0.0,0.0,0.3949,0.0,0.7936,0.0,0.0,0.0,0.5916
210,0.0,0.1459,0.1974,0.0,0.0,0.0526,0.0,0.0121,0.104,0.1839,0.7936,0.0565,0.0,0.3735,0.5916
211,0.0,0.1459,0.1974,0.0,0.0,0.0547,0.0,0.0,0.3949,0.0,0.7936,0.0,0.0224,0.0,0.5916
212,0.0,0.0472,0.1956,0.0,0.0,0.7254,0.0,0.0,0.2421,0.0,0.2064,0.0326,0.0224,0.0747,0.3958
213,0.0,0.0325,0.2075,0.0,0.0,0.7254,0.0,0.0,0.3949,0.0,0.7936,0.0565,0.0,0.0,0.5916
214,0.0,0.1954,0.0089,0.0,0.0,0.0089,0.0,0.0208,0.3949,0.0,0.7936,0.0215,0.0,0.3735,0.0089
215,0.0,0.1459,0.1956,0.0,0.0,0.7254,0.0,0.0319,0.3949,0.0,0.7936,0.0,0.0,0.3735,0.5916
216,0.0,0.0,0.2023,0.0,0.0,0.7254,0.0,0.0,0.2421,0.0,0.7936,0.0,0.0199,0.3735,0.5916
217,0.0,0.1954,0.1974,0.0,0.0,0.7254,0.0,0.0,0.0732,0.0,0.2064,0.0,0.0,0.381,0.3958
218,0.0,0.0,0.1974,0.0,0.0,0.7254,0.0,0.0,0.104,0.0,0.7936,0.0,0.0199,0.3735,0.3958
219,0.0,0.0082,0.2023,0.1036,0.0,0.7254,0.0,0.019,0.3949,0.0,0.7936,0.0,0.0,0.3735,0.5916
220,0.0,0.01,0.1956,0.0,0.0,0.7254,0.0,0.0,0.3949,0.0,0.7936,0.0,0.0348,0.3735,0.3958
221,0.0,0.1954,0.2075,0.0,0.0,0.0342,0.0,0.0,0.0879,0.0,0.7936,0.0,0.0348,0.0,0.5916
222,0.0,0.1006,0.1974,0.0,0.0,0.7254,0.0,0.0,0.0532,0.1839,0.7936,0.0097,0.0,0.3735,0.5916
223,0.0,0.0,0.1956,0.0,0.0,0.7254,0.0,0.0,0.2421,0.0,0.7936,0.0,0.0,0.3735,0.5916
224,0.0,0.0,0.1846,0.0,0.0,0.7254,0.0,0.0085,0.2421,0.1839,0.7936,0.0425,0.0,0.3735,0.5916
225,0.0,0.1954,0.1956,0.0,0.0,0.7254,0.0,0.0208,0.3949,0.0,0.7936,0.0,0.0,0.3735,0.3958
226,0.0,0.0,0.1846,0.0,0.0,0.7254,0.0,0.0,0.2421,0.1839,0.7936,0.0,0.0,0.381,0.5916
227,0.0,0.0,0.2023,0.0,0.0,0.0613,0.0,0.0,0.0274,0.0,0.2064,0.0675,0.0,0.3735,0.5916
228,0.0,0.0,0.2075,0.0,0.0,0.0526,0.0,0.0,0.0274,0.0,0.7936,0.0,0.0,0.3735,0.5916
229,0.0,0.0,0.1846,0.0,0.0,0.7254,0.0,0.0,0.0879,0.0752,0.7936,0.0,0.0,0.381,0.3958
230,0.0,0.0,0.2075,0.0,0.0,0.7254,0.0,0.0,0.0732,0.0752,0.7936,0.0361,0.0,0.381,0.3958
231,0.0,0.0518,0.2075,0.0,0.0,0.7254,0.0,0.0086,0.0879,0.0,0.7936,0.0425,0.0,0.381,0.3958
232,0.0,0.0,0.2075,0.0,0.0,0.7254,0.0,0.0,0.3949,0.0,0.2064,0.0675,0.0,0.0,0.5916
233,0.0,0.032,0.2023,0.0,0.0,0.7254,0.0,0.0,0.3949,0.0,0.2064,0.0,0.0348,0.381,0.3958
234,0.0,0.1954,0.1846,0.0,0.0,0.7254,0.0,0.0041,0.104,0.0,0.7936,0.0,0.0,0.3735,0.3958
235,0.0,0.0,0.2023,0.0,0.0,0.0547,0.0,0.0319,0.2421,0.0,0.2064,0.0611,0.0,0.381,0.3958
236,0.0,0.0761,0.1974,0.0,0.0,0.0293,0.0,0.0208,0.3949,0.0,0.7936,0.0675,0.0,0.381,0.3958
237,0.0,0.0555,0.1956,0.0,0.0,0.7254,0.0,0.0,0.2421,0.0,0.7936,0.0,0.0,0.3735,0.3958
238,0.0,0.0325,0.2075,0.0,0.0,0.7254,0.0,0.0,0.2421,0.1839,0.7936,0.0565,0.0,0.0,0.5916
239,0.0,0.0,0.1974,0.0,0.0,0.7254,0.0,0.0,0.104,0.0,0.7936,0.0192,0.0,0.3735,0.5916
240,0.0,0.1006,0.1846,0.0,0.0,0.7254,0.0,0.0,0.3949,0.0,0.2064,0.0551,0.0,0.3735,0.5916
241,0.0,0.1459,0.1956,0.0,0.0,0.0547,0.0,0.0,0.0532,0.0,0.7936,0.0,0.0,0.3735,0.5916
242,0.0,0.1954,0.1956,0.1036,0.0,0.0526,0.0143,0.0,0.0532,0.0,0.7936,0.0,0.0,0.381,0.5916
243,0.0,0.1459,0.1956,0.0,0.0,0.0342,0.0,0.0,0.0879,0.1839,0.2064,0.0361,0.0,0.0747,0.5916
244,0.0,0.1954,0.2023,0.0,0.0,0.7254,0.0,0.0,0.3949,0.0,0.7936,0.0425,0.0,0.3735,0.5916
245,0.0,0.032,0.1956,0.0,0.0,0.7254,0.0,0.0,0.2421,0.0,0.7936,0.0,0.0152,0.3735,0.5916
246,0.0,0.0,0.2075,0.0,0.0395,0.7254,0.0,0.0,0.3949,0.0,0.2064,0.0,0.0,0.3735,0.3958
247,0.0,0.1954,0.1974,0.0,0.0,0.0,0.0,0.012,0.3949,0.0752,0.7936,0.0425,0.0,0.3735,0.5916
248,0.0,0.0,0.1846,0.0,0.0,0.7254,0.0,0.0,0.3949,0.0,0.7936,0.0565,0.0,0.3735,0.5916
249,0.0,0.1459,0.1956,0.0,0.0,0.7254,0.0,0.0121,0.2421,0.0,0.7936,0.0361,0.0,0.381,0.5916
250,0.0,0.0518,0.2023,0.0,0.0,0.7254,0.0,0.0085,0.3949,0.0,0.7936,0.0326,0.0,0.0,0.3958
251,0.0,0.1954,0.2075,0.0,0.0395,0.7254,0.0,0.0,0.2421,0.1839,0.7936,0.0,0.0,0.381,0.5916
252,0.0,0.1006,0.1974,0.0,0.0,0.7254,0.0,0.0,0.2421,0.0,0.2064,0.0425,0.0,0.3735,0.5916
253,0.0,0.1954,0.2023,0.0,0.0,0.7254,0.0,0.0,0.0532,0.0,0.7936,0.0215,0.0,0.381,0.3958
254,0.0,0.1954,0.1846,0.1036,0.0,0.7254,0.0,0.0,0.2421,0.1839,0.2064,0.0,0.0,0.0747,0.5916
255,0.0,0.1459,0.1846,0.1036,0.0,0.7254,0.0,0.0,0.3949,0.0,0.7936,0.0425,0.0,0.0,0.5916
256,0.0,0.1954,0.2023,0.0,0.0,0.0547,0.0,0.0,0.2421,0.0,0.7936,0.0,0.0221,0.381,0.5916
257,0.0,0.1006,0.1974,0.0,0.0,0.7254,0.0,0.0,0.0879,0.0,0.7936,0.0551,0.0,0.3735,0.3958
258,0.0,0.0,0.2075,0.0,0.0,0.7254,0.0,0.0208,0.0879,0.0,0.7936,0.0,0.0,0.3735,0.5916
259,0.0,0.0,0.1846,0.0,0.0,0.7254,0.0,0.0,0.2421,0.0,0.7936,0.0,0.0348,0.381,0.5916
260,0.0,0.01,0.1956,0.0,0.0,0.7254,0.0,0.02,0.2421,0.0,0.7936,0.0326,0.0,0.381,0.5916
261,0.0,0.1954,0.1974,0.0,0.0,0.7254,0.0,0.0,0.0732,0.0752,0.7936,0.0,0.0,0.381,0.3958
262,0.0,0.1006,0.1846,0.0,0.0,0.7254,0.0,0.0124,0.0879,0.1839,0.7936,0.0,0.0,0.0747,0.5916
263,0.0,0.0,0.1974,0.0,0.0,0.0293,0.0,0.0,0.0732,0.1839,0.7936,0.0302,0.0,0.3735,0.3958
264,0.0,0.0555,0.1956,0.1036,0.0,0.7254,0.0,0.0319,0.0532,0.0,0.7936,0.0,0.0,0.3735,0.5916
265,0.0,0.0082,0.1956,0.0,0.0,0.7254,0.0,0.0319,0.3949,0.0,0.2064,0.0675,0.0,0.3735,0.3958
266,0.0,0.0,0.1956,0.0,0.0,0.7254,0.0,0.012,0.3949,0.0,0.7936,0.0,0.0,0.381,0.5916
267,0.0,0.0,0.1846,0.1036,0.0,0.7254,0.0,0.0,0.3949,0.0,0.7936,0.0,0.0,0.381,0.3958
268,0.0,0.1459,0.2023,0.0,0.0,0.0342,0.0,0.0109,0.3949,0.0,0.7936,0.0097,0.0,0.3735,0.5916
269,0.0,0.0472,0.1956,0.0,0.0,0.7254,0.0,0.0,0.0532,0.0,0.2064,0.0611,0.0224,0.0,0.3958
270,0.0,0.1459,0.1846,0.1036,0.0,0.7254,0.0,0.0109,0.2421,0.1839,0.2064,0.0565,0.0,0.3735,0.5916
271,0.0,0.032,0.2075,0.0,0.0,0.7254,0.0,0.0,0.0274,0.1839,0.2064,0.0,0.0,0.381,0.5916
272,0.0,0.0,0.2023,0.0,0.0,0.7254,0.0,0.0,0.0879,0.0,0.7936,0.0,0.0221,0.3735,0.3958
273,0.0,0.01,0.1846,0.1036,0.0,0.7254,0.0,0.0,0.3949,0.0,0.7936,0.0,0.0172,0.381,0.3958
274,0.0,0.1459,0.1846,0.0,0.0,0.7254,0.0,0.0,0.3949,0.0,0.7936,0.0551,0.0,0.3735,0.3958
275,0.0,0.0518,0.2023,0.0,0.0,0.7254,0.0,0.0,0.2421,0.0,0.7936,0.0,0.0,0.381,0.5916
276,0.0,0.032,0.2023,0.0,0.0,0.7254,0.0,0.0,0.104,0.0,0.2064,0.0675,0.0,0.0,0.5916
277,0.0,0.0,0.1974,0.0,0.0,0.7254,0.0,0.0,0.3949,0.0,0.2064,0.0425,0.0,0.381,0.3958
278,0.0,0.1459,0.2075,0.0,0.0,0.7254,0.0,0.0,0.0879,0.1839,0.7936,0.0,0.0,0.3735,0.5916
279,0.0,0.1006,0.2075,0.0,0.0,0.0,0.0,0.0,0.104,0.1839,0.2064,0.0611,0.0,0.0,0.5916
280,0.0,0.1459,0.1974,0.0,0.0,0.7254,0.0,0.0,0.0879,0.0,0.2064,0.0,0.0272,0.3735,0.5916
281,0.0,0.1459,0.1846,0.0,0.0,0.0613,0.0,0.0,0.3949,0.0,0.2064,0.0302,0.0,0.381,0.3958
282,0.0,0.0518,0.1846,0.0,0.0,0.7254,0.0,0.0,0.3949,0.0,0.2064,0.0611,0.0348,0.3735,0.3958
283,0.0,0.1459,0.1956,0.0,0.0,0.0342,0.0,0.0,0.3949,0.0,0.2064,0.0326,0.0,0.3735,0.5916
284,0.0,0.0761,0.2075,0.1036,0.0,0.0547,0.0,0.0,0.3949,0.0752,0.7936,0.0,0.0,0.0,0.5916
285,0.0,0.1954,0.2075,0.0,0.0,0.0,0.0,0.0,0.104,0.0,0.7936,0.0302,0.0,0.0,0.5916
286,0.0,0.1459,0.2023,0.0,0.0,0.7254,0.0,0.0,0.3949,0.0,0.7936,0.0302,0.0,0.3735,0.3958
287,0.0,0.1459,0.2023,0.0,0.0,0.7254,0.0,0.0,0.2421,0.0,0.7936,0.0,0.0199,0.381,0.5916
288,0.0,0.1459,0.1956,0.0,0.0,0.0,0.0,0.0,0.104,0.1839,0.7936,0.0,0.0,0.381,0.5916
289,0.0,0.0555,0.2075,0.0,0.0,0.7254,0.0,0.0,0.3949,0.0,0.7936,0.0,0.0,0.3735,0.5916
290,0.0,0.0472,0.2023,0.0,0.0,0.7254,0.0,0.0,0.3949,0.0,0.7936,0.0565,0.0,0.3735,0.5916
291,0.0,0.1006,0.1846,0.0,0.0,0.7254,0.0,0.0,0.3949,0.0752,0.7936,0.0565,0.0,0.3735,0.5916
292,0.0,0.0,0.1956,0.0,0.0,0.0342,0.0,0.0,0.0532,0.0,0.7936,0.0,0.0,0.381,0.3958
293,0.0,0.0,0.2075,0.0,0.0,0.7254,0.0,0.0,0.0879,0.1839,0.7936,0.0,0.0,0.3735,0.3958
294,0.0,0.0761,0.2075,0.0,0.0,0.0526,0.0143,0.0,0.104,0.0,0.2064,0.0,0.0,0.3735,0.5916
295,0.0,0.1954,0.2023,0.0,0.0,0.0526,0.0,0.0104,0.3949,0.0,0.7936,0.0,0.0,0.3735,0.5916
296,0.0,0.0,0.2075,0.0,0.0,0.7254,0.0,0.0,0.3949,0.0,0.7936,0.0425,0.0,0.381,0.5916
297,0.0,0.0518,0.2075,0.0,0.0,0.7254,0.0,0.0121,0.3949,0.0,0.7936,0.0,0.0,0.381,0.5916
298,0.0,0.1006,0.2075,0.0,0.0,0.7254,0.0,0.019,0.0732,0.1839,0.7936,0.0,0.0,0.3735,0.5916
299,0.0,0.0555,0.1974,0.0,0.0,0.7254,0.0,0.0,0.0532,0.0,0.2064,0.0361,0.0,0.381,0.5916
300,0.0,0.0518,0.1846,0.0,0.0,0.7254,0.0,0.0,0.3949,0.0,0.7936,0.0,0.0,0.381,0.5916
301,0.0,0.1006,0.1956,0.0,0.0,0.7254,0.0,0.0,0.0274,0.1839,0.7936,0.0,0.0,0.3735,0.3958
302,0.0,0.1954,0.1956,0.0,0.0,0.7254,0.0,0.0109,0.0732,0.1839,0.7936,0.0,0.0,0.0,0.3958
303,0.0,0.0,0.2023,0.0,0.0,0.0613,0.0,0.0319,0.104,0.1839,0.7936,0.0361,0.0,0.3735,0.3958
304,0.0,0.0,0.1974,0.1036,0.0,0.7254,0.0,0.0,0.104,0.0,0.2064,0.0,0.0,0.381,0.5916
305,0.0,0.1006,0.2075,0.0,0.0,0.0526,0.0,0.0,0.3949,0.0,0.2064,0.0565,0.0,0.0747,0.3958
306,0.0,0.0761,0.1846,0.0,0.0,0.7254,0.0,0.0046,0.3949,0.0,0.7936,0.0,0.0,0.0747,0.5916
307,0.0,0.0,0.1956,0.0,0.0,0.0,0.0,0.0,0.0732,0.0,0.7936,0.0,0.0,0.0,0.5916
308,0.0,0.0761,0.2075,0.0,0.0,0.7254,0.0,0.0,0.2421,0.1839,0.2064,0.0,0.0,0.381,0.3958
309,0.0,0.0,0.1956,0.0,0.0,0.0342,0.0,0.0,0.2421,0.0,0.7936,0.0215,0.0,0.3735,0.5916
310,0.0,0.0761,0.1974,0.0,0.0,0.0547,0.0,0.0,0.0879,0.0,0.7936,0.0,0.0,0.3735,0.3958
311,0.0,0.1006,0.1974,0.0,0.0,0.7254,0.0,0.0,0.104,0.0752,0.2064,0.0675,0.0,0.3735,0.5916
312,0.0,0.0082,0.2023,0.0,0.0,0.7254,0.0,0.0,0.3949,0.0,0.7936,0.0,0.0,0.3735,0.5916
313,0.0,0.01,0.2075,0.0,0.0,0.7254,0.0,0.0,0.0115,0.1839,0.7936,0.0,0.0,0.3735,0.3958
314,0.0,0.0518,0.1846,0.0,0.0095,0.7254,0.0,0.0,0.0879,0.0,0.7936,0.0,0.0152,0.0747,0.5916
315,0.0,0.1006,0.1956,0.0,0.0,0.7254,0.0,0.0,0.3949,0.0,0.2064,0.0,0.0152,0.381,0.5916
316,0.0,0.1006,0.2075,0.0,0.0,0.7254,0.0,0.0,0.3949,0.0,0.7936,0.0,0.0,0.381,0.5916
317,0.0,0.1954,0.1974,0.0,0.0,0.7254,0.0,0.0124,0.3949,0.0,0.7936,0.0551,0.0,0.381,0.3958
318,0.0,0.1954,0.1974,0.0,0.0,0.7254,0.0146,0.0,0.2421,0.0,0.7936,0.0,0.0,0.0,0.3958
319,0.0,0.0761,0.1974,0.0,0.0,0.7254,0.0,0.0089,0.104,0.0,0.7936,0.0,0.0,0.3735,0.5916
320,0.0,0.0,0.1956,0.0,0.0,0.7254,0.0,0.0,0.0879,0.0,0.7936,0.0,0.0,0.3735,0.5916
321,0.0,0.0,0.1956,0.0,0.0,0.7254,0.0,0.0,0.3949,0.0,0.7936,0.0675,0.0152,0.3735,0.3958
322,0.0,0.1006,0.1956,0.0,0.0,0.0547,0.0058,0.0,0.0,0.0,0.2064,0.0,0.0,0.0747,0.3958
323,0.0,0.0472,0.2023,0.0,0.0,0.0547,0.0,0.0,0.2421,0.0,0.7936,0.0,0.0017,0.0747,0.5916
324,0.0,0.0,0.2023,0.0,0.0,0.7254,0.0,0.0,0.0732,0.0,0.2064,0.0,0.0,0.0,0.5916
325,0.0,0.0,0.2075,0.1036,0.0,0.7254,0.0,0.0,0.0274,0.1839,0.7936,0.0,0.0,0.0,0.5916
326,0.0,0.0761,0.1846,0.0,0.0,0.7254,0.0,0.0,0.3949,0.0,0.7936,0.0611,0.0348,0.3735,0.5916
327,0.0,0.0,0.1956,0.0,0.0,0.7254,0.0,0.0,0.0879,0.1839,0.2064,0.0,0.0,0.3735,0.3958
328,0.0,0.0,0.1956,0.0,0.0,0.7254,0.0119,0.0,0.2421,0.0,0.7936,0.0675,0.0,0.381,0.5916
329,0.0,0.0518,0.1956,0.0,0.0,0.0613,0.0,0.0,0.3949,0.0,0.7936,0.0,0.0,0.3735,0.5916
330,0.0,0.0,0.1956,0.0,0.0,0.7254,0.0,0.0041,0.2421,0.1839,0.7936,0.0,0.0,0.3735,0.3958
331,0.0,0.1459,0.1974,0.0,0.0,0.0526,0.0,0.0,0.0115,0.0752,0.7936,0.0,0.0,0.3735,0.5916
332,0.0,0.0761,0.1974,0.0,0.0,0.7254,0.0,0.0,0.3949,0.0,0.7936,0.0551,0.0,0.381,0.3958
333,0.0,0.0,0.2075,0.0,0.0,0.0,0.0,0.0208,0.3949,0.0,0.7936,0.0,0.0,0.381,0.5916
334,0.0,0.032,0.2023,0.0,0.0,0.7254,0.0146,0.0,0.3949,0.0,0.7936,0.0425,0.0,0.0,0.3958
335,0.0,0.1006,0.2075,0.0,0.0,0.7254,0.0,0.0,0.3949,0.0,0.7936,0.0675,0.0348,0.3735,0.3958
336,0.0,0.0761,0.1846,0.0,0.0,0.7254,0.0,0.0319,0.104,0.1839,0.2064,0.0,0.0,0.3735,0.5916
337,0.0,0.1954,0.1956,0.0,0.0,0.0293,0.0,0.0135,0.104,0.0,0.7936,0.0675,0.0,0.381,0.3958
338,0.0,0.1954,0.1846,0.0,0.0,0.7254,0.0,0.0208,0.3949,0.0,0.7936,0.0,0.0,0.3735,0.5916
339,0.0,0.1459,0.2075,0.0,0.0,0.7254,0.0,0.0,0.3949,0.0,0.2064,0.0361,0.0,0.381,0.5916
340,0.0,0.1954,0.2023,0.0,0.0,0.7254,0.0,0.0,0.3949,0.0,0.7936,0.0675,0.0,0.0,0.3958
341,0.0,0.0,0.1974,0.0,0.0,0.0,0.0,0.0,0.0879,0.0,0.7936,0.0611,0.0,0.381,0.5916
342,0.0,0.1459,0.2023,0.0,0.0,0.0,0.0,0.0,0.3949,0.0,0.2064,0.0,0.0348,0.3735,0.5916
343,0.0,0.0761,0.1974,0.0,0.0,0.7254,0.0,0.0,0.2421,0.0,0.7936,0.0,0.0224,0.3735,0.5916
344,0.0,0.0325,0.1846,0.0,0.0,0.7254,0.0,0.0208,0.2421,0.0,0.7936,0.0611,0.0,0.3735,0.3958
345,0.0,0.1459,0.1974,0.0,0.0,0.7254,0.0,0.0041,0.2421,0.0,0.2064,0.0,0.0,0.381,0.5916
346,0.0,0.0082,0.2023,0.0,0.0,0.0,0.0,0.0,0.3949,0.0,0.7936,0.0,0.0,0.381,0.5916
347,0.0,0.1954,0.1974,0.1036,0.0,0.7254,0.0,0.0,0.3949,0.0,0.7936,0.0,0.0221,0.0,0.3958
348,0.0,0.0,0.1846,0.0,0.0,0.0293,0.0,0.0,0.2421,0.0,0.2064,0.0,0.0272,0.0,0.3958
349,0.0,0.1954,0.1974,0.0,0.0,0.7254,0.0,0.0,0.3949,0.0,0.7936,0.0425,0.0,0.3735,0.3958
350,0.0,0.1954,0.2023,0.0,0.0,0.0342,0.0,0.0208,0.3949,0.0,0.2064,0.0,0.0,0.3735,0.5916
351,0.0,0.0,0.2023,0.0,0.0,0.7254,0.0,0.0121,0.2421,0.1839,0.7936,0.0326,0.0,0.381,0.5916
352,0.0,0.1006,0.1974,0.1036,0.0,0.7254,0.0,0.0,0.2421,0.1839,0.2064,0.0302,0.0,0.381,0.5916
353,0.0,0.0,0.2023,0.0,0.0,0.7254,0.0,0.0,0.104,0.0,0.7936,0.0611,0.0,0.3735,0.5916
354,0.0,0.0,0.2023,0.0,0.0,0.0526,0.0,0.0,0.2421,0.1839,0.7936,0.0,0.0,0.381,0.3958
355,0.0,0.1006,0.1956,0.0,0.0,0.7254,0.0,0.0,0.0732,0.0,0.7936,0.0326,0.0224,0.3735,0.5916
356,0.0,0.0083,0.2023,0.0,0.0,0.7254,0.0,0.0,0.2421,0.0,0.2064,0.0425,0.0,0.381,0.3958
357,0.0,0.1459,0.2075,0.0,0.0,0.7254,0.0146,0.0,0.3949,0.0,0.7936,0.0,0.0,0.0,0.5916
358,0.0,0.1954,0.1846,0.0,0.0,0.7254,0.0,0.0089,0.3949,0.0,0.2064,0.0565,0.0,0.3735,0.5916
359,0.0,0.0555,0.2075,0.0,0.0,0.7254,0.0,0.0,0.3949,0.0752,0.7936,0.0361,0.0,0.381,0.5916
360,0.0,0.0472,0.1956,0.0,0.0,0.7254,0.0,0.0,0.2421,0.1839,0.7936,0.0,0.0,0.3735,0.5916
361,0.0,0.0325,0.2075,0.0,0.0,0.7254,0.0,0.0319,0.3949,0.0,0.7936,0.0675,0.0,0.3735,0.3958
362,0.0,0.1006,0.1956,0.0,0.0,0.7254,0.0,0.0,0.3949,0.0,0.2064,0.0565,0.0,0.0,0.3958
363,0.0,0.0,0.2075,0.0,0.0,0.7254,0.0,0.012,0.2421,0.0,0.2064,0.0361,0.0,0.381,0.5916
364,0.0,0.0518,0.1846,0.0,0.0,0.7254,0.0,0.0,0.0732,0.0,0.7936,0.0,0.0,0.3735,0.5916
365,0.0,0.0,0.1956,0.1036,0.0,0.7254,0.0,0.0,0.2421,0.0,0.7936,0.0565,0.0,0.381,0.5916
366,0.0,0.0,0.2023,0.0,0.0,0.7254,0.0,0.0086,0.0732,0.0752,0.7936,0.0,0.0,0.0,0.5916
367,0.0,0.0555,0.0089,0.1036,0.0,0.0089,0.0,0.0082,0.104,0.0,0.2064,0.0302,0.0,0.3735,0.0089
368,0.0,0.0,0.1956,0.0,0.0,0.7254,0.0,0.0,0.2421,0.1839,0.7936,0.0,0.0,0.0,0.5916
369,0.0,0.1459,0.1974,0.0,0.0,0.7254,0.0,0.0,0.2421,0.1839,0.7936,0.0,0.0,0.3735,0.5916
370,0.0,0.0,0.1956,0.0,0.0,0.7254,0.0143,0.0,0.104,0.0,0.7936,0.0,0.0,0.3735,0.5916
371,0.0,0.0,0.2023,0.0,0.0,0.7254,0.0,0.0,0.104,0.0,0.7936,0.0425,0.0,0.3735,0.3958
372,0.0,0.0,0.0089,0.0,0.0,0.0089,0.0,0.0101,0.0732,0.1839,0.2064,0.0675,0.0,0.3735,0.0089
373,0.0,0.032,0.1956,0.1036,0.0,0.7254,0.0143,0.0,0.0732,0.0,0.7936,0.0,0.0,0.381,0.3958
374,0.0,0.0,0.1846,0.0,0.0,0.7254,0.0,0.0,0.3949,0.0,0.7936,0.0,0.0272,0.3735,0.5916
375,0.0,0.0518,0.1974,0.0,0.0,0.0613,0.0,0.0,0.2421,0.0,0.7936,0.0675,0.0,0.381,0.3958
376,0.0,0.1954,0.2075,0.1036,0.0,0.7254,0.0,0.0,0.2421,0.0,0.7936,0.0,0.0,0.381,0.5916
377,0.0,0.1954,0.1974,0.0,0.0,0.7254,0.0,0.0,0.3949,0.0,0.7936,0.0565,0.0,0.381,0.5916
378,0.0,0.0,0.1956,0.0,0.0,0.7254,0.0146,0.0,0.0274,0.0,0.7936,0.0,0.0,0.3735,0.5916
379,0.0,0.1006,0.1846,0.0,0.0,0.7254,0.0,0.0,0.2421,0.0,0.2064,0.0,0.0,0.3735,0.3958
380,0.0,0.1954,0.2075,0.0,0.0,0.7254,0.0,0.0,0.3949,0.0,0.2064,0.0361,0.0,0.3735,0.5916
381,0.0,0.0,0.2075,0.1036,0.0,0.7254,0.0,0.0208,0.3949,0.0,0.2064,0.0551,0.0,0.3735,0.5916
382,0.0,0.0,0.1956,0.0,0.0,0.7254,0.0,0.0,0.3949,0.0,0.2064,0.0,0.0152,0.381,0.3958
383,0.0,0.0555,0.1846,0.0,0.0,0.7254,0.0,0.0,0.0879,0.0,0.7936,0.0551,0.0,0.3735,0.3958
384,0.0,0.1459,0.1846,0.0,0.0,0.7254,0.0,0.0208,0.104,0.0,0.2064,0.0,0.0,0.381,0.3958
385,0.0,0.0,0.2075,0.0,0.0,0.7254,0.0,0.0,0.0879,0.0,0.7936,0.0611,0.0,0.3735,0.5916
386,0.0,0.1459,0.2075,0.0,0.0,0.0342,0.0,0.0,0.3949,0.0,0.7936,0.0192,0.0,0.0747,0.3958
387,0.0,0.1006,0.2023,0.0,0.0,0.7254,0.0,0.0089,0.0115,0.0,0.7936,0.0551,0.0,0.0747,0.5916
388,0.0,0.0555,0.1956,0.0,0.0,0.7254,0.0,0.0108,0.3949,0.0,0.7936,0.0,0.0,0.0747,0.3958
389,0.0,0.0761,0.1974,0.0,0.0,0.7254,0.0,0.0,0.104,0.1839,0.7936,0.0215,0.0,0.381,0.3958
390,0.0,0.0,0.2075,0.0,0.0,0.0526,0.0,0.0,0.3949,0.0,0.7936,0.0,0.0199,0.381,0.3958
391,0.0,0.1954,0.2075,0.0,0.0,0.0293,0.0,0.0,0.0879,0.1839,0.7936,0.0,0.0,0.381,0.3958
392,0.0,0.1006,0.2023,0.0,0.0,0.0613,0.0,0.0,0.0532,0.1839,0.2064,0.0551,0.0,0.3735,0.3958
393,0.0,0.0472,0.1846,0.0,0.0,0.7254,0.0058,0.0,0.0,0.0,0.7936,0.0611,0.0,0.381,0.5916
394,0.0,0.1954,0.2075,0.0,0.0,0.7254,0.0,0.0,0.104,0.0,0.7936,0.0425,0.0172,0.3735,0.5916
395,0.0,0.1006,0.2023,0.0,0.0,0.0293,0.0,0.0319,0.3949,0.0,0.2064,0.0,0.0,0.381,0.5916
396,0.0,0.0325,0.2023,0.1036,0.0,0.7254,0.0,0.0089,0.3949,0.0,0.7936,0.0,0.0,0.3735,0.5916
