token_id,1/1,4:20 watch,background,beard,chain,eyes,hat over headphones,hat under headphones,headphones,long hair,mouth,shirt,short hair,smoke,type
1992,0,sub black,red,full beard,0,regular eyes,0,knit san fran,white headphones,0,smile,0,0,cig white,charcoal mfer
1993,0,sub black,blue,0,0,regular eyes,0,knit baltimore,pink headphones,0,smile,hoodie down white,0,cig black,plain mfer
1994,0,sub red,blue,0,0,purple shades,0,0,pink headphones,0,flat,collared shirt white,0,cig white,plain mfer
1995,0,sub blue,yellow,0,0,regular eyes,0,0,black headphones,0,smile,hoodie down gray,mohawk blue,cig white,plain mfer
1996,0,sub red,blue,0,0,regular eyes,0,0,white headphones,0,smile,collared shirt pink,mohawk blue,0,charcoal mfer
1997,0,sub black,green,0,0,regular eyes,0,beanie,black headphones,0,flat,0,0,cig white,plain mfer
1998,0,sub red,blue,0,0,nerd glasses,0,0,white headphones,0,smile,collared shirt white,messy red,cig white,plain mfer
1999,0,oyster silver,green,0,0,regular eyes,0,0,black headphones,0,smile,collared shirt white,0,cig white,plain mfer
2000,0,sub black,orange,0,0,nerd glasses,0,headband blue/white,black headphones,0,smile,hoodie down gray,0,0,plain mfer
2001,0,sub black,blue,0,0,regular eyes,0,0,black headphones,0,smile,0,messy purple,cig white,plain mfer
2002,0,argo black,red,full beard,0,regular eyes,0,0,black headphones,0,smile,hoodie down gray,0,cig black,plain mfer
2003,0,sub blue,red,0,0,vr,0,0,black headphones,0,smile,collared shirt yellow,messy purple,0,charcoal mfer
2004,0,oyster gold,yellow,0,0,regular eyes,0,0,black headphones,0,smile,0,0,cig white,charcoal mfer
2005,0,0,green,0,0,regular eyes,0,0,black headphones,0,smile,collared shirt white,mohawk pink,cig white,plain mfer
2006,0,0,yellow,0,0,regular eyes,0,0,gold headphones,0,smile,collared shirt white,mohawk green,cig black,charcoal mfer
2007,0,oyster silver,red,0,0,regular eyes,0,0,white headphones,long hair black,smile,0,0,cig white,charcoal mfer
2008,0,0,blue,0,silver chain,shades,0,0,black headphones,0,smile,0,messy red,cig white,charcoal mfer
2009,0,sub black,orange,0,0,regular eyes,0,cap purple,blue headphones,long hair black,smile,collared shirt white,0,cig white,plain mfer
2010,0,sub blue,red,0,0,regular eyes,cowboy hat,0,white headphones,0,smile,0,0,cig white,plain mfer
2011,0,0,yellow,0,0,vr,0,0,pink headphones,0,smile,0,0,cig white,plain mfer
2012,0,oyster gold,green,0,0,shades,0,0,green headphones,long hair black,smile,0,0,cig black,charcoal mfer
2013,0,0,blue,full beard,0,regular eyes,0,bandana dark gray,green headphones,0,smile,hoodie down gray,0,cig black,plain mfer
2014,0,0,orange,full beard,0,purple shades,0,0,red headphones,long hair yellow,smile,0,0,cig white,charcoal mfer
2015,0,sub red,green,0,0,regular eyes,0,0,black headphones,0,smile,collared shirt blue,0,0,plain mfer
2016,0,sub turquoise,blue,0,0,regular eyes,0,0,white headphones,0,flat,0,mohawk yellow,cig white,plain mfer
2017,0,sub blue,orange,0,0,regular eyes,0,headband blue/white,black headphones,0,smile,0,0,cig white,plain mfer
2018,0,sub rose,orange,0,0,regular eyes,0,0,gold headphones,0,smile,collared shirt white,0,0,plain mfer
2019,0,sub lantern (green),green,0,0,regular eyes,0,0,black headphones,0,flat,hoodie down pink,mohawk yellow,0,plain mfer
2020,0,sub black,yellow,0,0,regular eyes,0,0,blue headphones,0,smile,0,0,cig white,plain mfer
2021,0,sub black,green,0,0,purple shades,0,0,black headphones,0,smile,collared shirt green,0,cig white,plain mfer
2022,0,oyster gold,blue,0,0,regular eyes,0,0,black headphones,0,flat,0,0,cig white,plain mfer
2023,0,sub black,yellow,0,0,regular eyes,0,knit dallas,blue headphones,0,smile,0,0,cig black,plain mfer
2024,0,oyster gold,blue,0,0,purple shades,0,0,black headphones,0,smile,0,mohawk yellow,0,plain mfer
2025,0,argo black,orange,0,0,3D glasses,0,0,black headphones,long hair yellow,smile,hoodie down white,0,cig white,plain mfer
2026,0,sub turquoise,red,0,0,nerd glasses,0,0,black headphones,0,flat,collared shirt white,0,0,plain mfer
2027,0,sub lantern (green),green,0,0,regular eyes,0,knit cleveland,black headphones,0,smile,0,0,cig black,charcoal mfer
2028,0,sub lantern (green),red,0,0,regular eyes,0,knit baltimore,gold headphones,long hair black,smile,hoodie down gray,0,cig white,charcoal mfer
2029,0,0,green,0,0,regular eyes,0,0,black headphones,0,smile,hoodie down blue,0,0,plain mfer
2030,0,sub red,red,full beard,0,regular eyes,0,0,red headphones,long hair yellow,smile,0,0,cig black,charcoal mfer
2031,0,oyster gold,orange,0,0,shades,0,0,white headphones,0,smile,collared shirt green,0,cig white,plain mfer
2032,0,sub turquoise,green,0,0,regular eyes,0,bandana red,blue headphones,long hair black,smile,hoodie down gray,0,cig white,plain mfer
2033,0,0,yellow,0,0,regular eyes,0,0,black headphones,0,smile,0,mohawk black,cig white,plain mfer
2034,0,sub turquoise,blue,0,0,regular eyes,0,bandana dark gray,white headphones,long hair black,flat,hoodie down blue,0,cig black,charcoal mfer
2035,0,sub red,yellow,0,silver chain,regular eyes,0,0,white headphones,0,smile,0,0,cig white,plain mfer
2036,0,0,green,0,0,regular eyes,0,0,white headphones,long hair black,smile,0,0,cig black,plain mfer
2037,0,sub red,orange,0,0,regular eyes,0,0,white headphones,long hair black,smile,collared shirt pink,0,cig black,charcoal mfer
2038,0,0,yellow,0,0,regular eyes,0,0,black headphones,0,smile,0,mohawk blue,cig white,plain mfer
2039,0,oyster silver,green,0,0,shades,0,0,white headphones,long hair black,smile,collared shirt white,0,cig white,charcoal mfer
2040,0,sub red,yellow,0,0,regular eyes,0,0,blue headphones,0,smile,0,0,0,plain mfer
2041,0,oyster silver,yellow,0,0,vr,0,0,blue headphones,0,flat,0,0,cig black,charcoal mfer
2042,0,0,blue,0,0,regular eyes,0,0,white headphones,long hair black,smile,collared shirt white,0,cig black,plain mfer
2043,0,sub turquoise,green,0,0,regular eyes,0,headband blue/white,red headphones,0,smile,0,0,cig black,plain mfer
2044,0,sub lantern (green),green,0,0,regular eyes,0,0,black headphones,0,smile,collared shirt yellow,0,0,charcoal mfer
2045,0,0,yellow,full beard,0,nerd glasses,0,cap monochrome,black headphones,0,smile,0,0,0,charcoal mfer
2046,0,0,orange,0,0,regular eyes,0,0,green headphones,0,smile,collared shirt pink,messy red,pipe,charcoal mfer
2047,0,sub red,blue,0,0,nerd glasses,0,bandana dark gray,white headphones,long hair black,flat,0,0,cig black,plain mfer
2048,0,oyster silver,yellow,0,0,regular eyes,0,0,black headphones,0,smile,0,0,0,charcoal mfer
2049,0,oyster gold,red,0,0,nerd glasses,0,0,black headphones,0,smile,collared shirt blue,0,cig white,charcoal mfer
2050,0,0,blue,0,0,regular eyes,0,0,white headphones,long hair black,flat,0,0,cig white,plain mfer
2051,0,0,orange,0,0,purple shades,0,0,white headphones,0,smile,0,0,cig black,charcoal mfer
2052,0,sub black,red,0,0,purple shades,0,0,black headphones,0,flat,hoodie down white,0,cig white,plain mfer
2053,0,sub black,green,0,0,regular eyes,0,0,white headphones,0,smile,collared shirt white,0,cig black,plain mfer
2054,0,sub turquoise,green,0,0,regular eyes,0,0,black headphones,0,smile,0,mohawk black,cig black,plain mfer
2055,0,0,orange,0,0,regular eyes,0,0,black headphones,0,smile,hoodie down gray,mohawk blue,cig white,plain mfer
2056,0,sub red,orange,0,0,regular eyes,0,cap monochrome,white headphones,0,smile,0,0,cig white,plain mfer
2057,0,oyster silver,red,0,0,shades,0,0,black headphones,0,smile,0,0,cig white,plain mfer
2058,0,oyster silver,yellow,0,0,regular eyes,0,cap purple,pink headphones,0,smile,0,0,cig white,plain mfer
2059,0,sub black,yellow,full beard,0,shades,0,knit buffalo,green headphones,0,smile,hoodie down gray,0,cig black,plain mfer
2060,0,sub black,blue,0,0,regular eyes,0,knit cleveland,black headphones,0,smile,0,0,cig black,plain mfer
2061,0,sub black,red,0,0,vr,0,0,pink headphones,long hair black,smile,0,0,pipe,plain mfer
2062,0,sub black,orange,0,silver chain,regular eyes,0,knit san fran,red headphones,0,smile,0,0,cig black,plain mfer
2063,0,sub black,red,0,0,regular eyes,0,0,black headphones,0,smile,0,mohawk black,cig white,charcoal mfer
2064,0,0,red,0,0,regular eyes,0,0,green headphones,long hair black,smile,0,0,cig black,plain mfer
2065,0,sub black,yellow,0,0,regular eyes,0,0,black headphones,0,smile,0,mohawk green,cig black,plain mfer
2066,0,sub black,red,0,0,regular eyes,0,0,white headphones,long hair black,flat,0,0,0,plain mfer
2067,0,sub red,orange,0,0,3D glasses,0,bandana dark gray,black headphones,0,smile,0,0,pipe,charcoal mfer
2068,0,0,yellow,0,0,regular eyes,0,0,pink headphones,0,flat,0,0,cig white,charcoal mfer
2069,0,sub red,green,0,0,regular eyes,0,knit dallas,white headphones,0,smile,0,0,0,charcoal mfer
2070,0,sub black,red,0,0,regular eyes,0,0,black headphones,0,smile,hoodie down green,0,cig white,charcoal mfer
2071,0,sub lantern (green),green,0,0,nerd glasses,0,0,black headphones,0,smile,hoodie down gray,0,cig white,plain mfer
2072,0,sub turquoise,yellow,0,0,regular eyes,0,0,white headphones,long hair black,smile,0,0,cig white,charcoal mfer
2073,0,sub red,green,0,0,nerd glasses,0,0,black headphones,0,smile,hoodie down white,0,cig white,plain mfer
2074,0,sub red,green,0,0,eye mask,0,headband blue/white,black headphones,long hair yellow,smile,0,0,pipe,plain mfer
2075,0,sub red,blue,0,0,nerd glasses,0,0,green headphones,0,flat,collared shirt blue,0,cig black,charcoal mfer
2076,0,argo black,green,0,0,regular eyes,0,0,white headphones,0,flat,0,0,cig white,charcoal mfer
2077,0,0,orange,0,0,regular eyes,0,0,red headphones,0,flat,collared shirt green,mohawk black,cig white,charcoal mfer
2078,0,sub blue,blue,0,0,regular eyes,0,0,pink headphones,long hair black,flat,hoodie down gray,0,cig white,plain mfer
2079,0,sub black,green,0,0,shades,0,0,green headphones,long hair black,flat,0,0,cig white,plain mfer
2080,0,sub black,blue,0,0,shades,0,0,green headphones,0,smile,collared shirt pink,0,cig white,plain mfer
2081,0,sub black,green,0,0,nerd glasses,top hat,0,white headphones,0,flat,collared shirt green,0,cig black,charcoal mfer
2082,0,0,yellow,full beard,0,regular eyes,0,0,pink headphones,0,smile,0,mohawk green,cig white,plain mfer
2083,0,sub lantern (green),blue,0,0,shades,0,headband blue/green,black headphones,0,smile,hoodie down white,0,0,charcoal mfer
2084,0,sub turquoise,orange,0,0,regular eyes,0,0,black headphones,0,flat,hoodie down white,mohawk blue,pipe,plain mfer
2085,0,oyster silver,yellow,0,0,regular eyes,0,0,white headphones,long hair black,smile,0,0,cig white,plain mfer
2086,0,sub red,yellow,0,0,regular eyes,0,bandana red,green headphones,0,smile,0,0,cig black,plain mfer
2087,0,sub black,blue,0,0,regular eyes,0,0,white headphones,long hair black,smile,0,0,cig white,plain mfer
2088,0,0,red,0,0,regular eyes,0,0,green headphones,0,smile,0,0,cig black,charcoal mfer
2089,0,0,orange,0,0,regular eyes,0,0,pink headphones,long hair yellow,smile,collared shirt blue,0,cig white,plain mfer
2090,0,argo black,orange,0,0,regular eyes,hoodie,0,black headphones,0,smile,0,0,0,plain mfer
2091,0,sub black,green,0,0,regular eyes,0,bandana red,black headphones,long hair yellow,smile,0,0,cig white,charcoal mfer
2092,0,0,orange,0,0,regular eyes,0,0,black headphones,0,smile,collared shirt turquoise,0,cig black,plain mfer
2093,0,sub red,yellow,0,0,regular eyes,0,headband pink/white,black headphones,0,smile,hoodie down white,0,cig white,charcoal mfer
2094,0,sub red,green,0,0,eye mask,pilot helmet,0,0,0,flat,0,0,cig black,charcoal mfer
2095,0,0,orange,0,0,regular eyes,0,0,lined headphones,0,smile,hoodie down gray,0,cig white,charcoal mfer
2096,0,sub lantern (green),yellow,0,0,shades,0,0,white headphones,0,smile,hoodie down white,mohawk purple,cig white,plain mfer
2097,0,0,green,0,0,nerd glasses,0,0,white headphones,0,smile,collared shirt pink,0,pipe,charcoal mfer
2098,0,sub red,red,0,0,regular eyes,0,0,white headphones,0,smile,0,mohawk yellow,cig black,plain mfer
2099,0,argo black,red,0,0,regular eyes,0,0,white headphones,long hair yellow,smile,0,0,0,plain mfer
2100,0,0,green,0,0,purple shades,0,0,white headphones,0,flat,0,messy yellow,cig white,charcoal mfer
2101,0,0,orange,0,0,shades,0,knit buffalo,blue headphones,0,smile,0,0,0,charcoal mfer
2102,0,sub black,green,0,gold chain,regular eyes,0,0,black headphones,0,flat,0,mohawk black,cig black,plain mfer
2103,0,sub rose,red,0,0,regular eyes,0,0,white headphones,0,smile,hoodie down white,0,cig white,plain mfer
2104,0,sub red,yellow,0,0,regular eyes,0,headband blue/red,white headphones,long hair black,flat,0,0,0,plain mfer
2105,0,sub black,orange,0,0,shades,hoodie,0,white headphones,0,smile,0,0,0,charcoal mfer
2106,0,sub lantern (green),orange,0,0,regular eyes,top hat,0,black headphones,0,flat,collared shirt blue,0,cig white,plain mfer
2107,0,sub black,yellow,0,0,regular eyes,0,0,black headphones,0,smile,0,messy purple,cig white,charcoal mfer
2108,0,0,green,0,0,regular eyes,0,0,black headphones,long hair yellow,smile,collared shirt blue,0,cig black,plain mfer
2109,0,sub blue,red,0,0,regular eyes,0,0,black headphones,0,smile,collared shirt turquoise,0,0,plain mfer
2110,0,argo black,orange,0,0,regular eyes,0,0,green headphones,0,flat,0,0,cig white,plain mfer
2111,0,sub lantern (green),red,0,0,regular eyes,0,0,black headphones,0,smile,0,messy purple,cig black,charcoal mfer
2112,0,sub rose,blue,0,0,purple shades,0,0,black headphones,0,smile,0,0,cig white,plain mfer
2113,0,0,green,0,0,shades,0,0,black headphones,0,flat,0,0,cig black,charcoal mfer
2114,0,sub bat (blue/black),blue,0,0,regular eyes,0,knit las vegas,white headphones,0,smile,hoodie down red,0,0,charcoal mfer
2115,0,0,red,0,0,regular eyes,0,knit new york,black headphones,0,smile,collared shirt blue,0,0,plain mfer
2116,0,0,yellow,0,0,regular eyes,hoodie,0,white headphones,0,smile,0,0,cig black,charcoal mfer
2117,0,sub red,green,0,0,nerd glasses,0,0,black headphones,0,flat,0,mohawk black,cig black,plain mfer
2118,0,sub blue,blue,0,0,regular eyes,0,beanie,white headphones,0,smile,0,0,0,plain mfer
2119,0,sub blue,orange,0,0,regular eyes,0,knit san fran,black headphones,0,flat,collared shirt white,0,cig white,plain mfer
2120,0,0,yellow,0,0,regular eyes,0,headband blue/white,white headphones,0,smile,0,0,cig black,plain mfer
2121,0,sub blue,blue,0,0,nerd glasses,0,bandana dark gray,green headphones,0,smile,0,0,cig black,charcoal mfer
2122,0,sub red,orange,0,0,regular eyes,0,0,black headphones,0,smile,0,0,cig black,plain mfer
2123,0,sub red,orange,0,0,regular eyes,0,0,white headphones,0,smile,0,0,cig black,charcoal mfer
2124,0,sub black,blue,0,0,regular eyes,0,0,green headphones,0,smile,0,0,cig black,plain mfer
2125,0,oyster gold,yellow,0,0,regular eyes,0,0,black headphones,0,smile,hoodie down white,0,cig white,charcoal mfer
2126,0,0,green,0,0,regular eyes,0,0,black headphones,long hair yellow,flat,collared shirt pink,0,0,plain mfer
2127,0,0,blue,0,0,regular eyes,0,knit baltimore,black headphones,long hair yellow,smile,0,0,cig white,plain mfer
2128,0,0,green,full beard,0,shades,0,knit chicago,red headphones,0,smile,0,0,cig white,charcoal mfer
2129,0,argo black,blue,0,0,regular eyes,0,0,pink headphones,0,smile,hoodie down red,messy purple,cig white,plain mfer
2130,0,0,red,0,0,regular eyes,0,knit buffalo,pink headphones,long hair yellow,smile,hoodie down blue,0,pipe,plain mfer
2131,0,oyster silver,orange,0,0,regular eyes,0,bandana blue,black headphones,0,smile,0,0,cig black,charcoal mfer
2132,0,0,orange,0,0,regular eyes,top hat,0,black headphones,0,flat,0,0,cig white,plain mfer
2133,0,sub black,yellow,0,0,regular eyes,0,0,white headphones,long hair black,smile,0,0,pipe,plain mfer
2134,0,sub black,blue,0,0,regular eyes,0,0,black headphones,0,smile,0,0,cig white,charcoal mfer
2135,0,sub red,red,0,0,regular eyes,0,0,red headphones,0,smile,0,0,cig black,charcoal mfer
2136,0,sub blue,blue,full beard,0,regular eyes,0,knit miami,green headphones,long hair black,smile,0,0,0,charcoal mfer
2137,0,0,blue,0,0,purple shades,0,0,pink headphones,0,smile,0,0,cig white,charcoal mfer
2138,0,sub blue,yellow,full beard,0,nerd glasses,0,headband pink/white,white headphones,0,flat,collared shirt pink,0,0,plain mfer
2139,0,sub lantern (green),orange,0,0,regular eyes,0,0,white headphones,long hair black,flat,collared shirt green,0,cig black,charcoal mfer
2140,0,sub rose,green,0,0,regular eyes,0,0,green headphones,long hair black,flat,0,0,cig black,charcoal mfer
2141,0,0,orange,full beard,0,regular eyes,0,0,white headphones,0,smile,collared shirt turquoise,mohawk green,cig black,charcoal mfer
2142,0,sub red,blue,0,0,regular eyes,0,0,gold headphones,0,smile,hoodie down gray,0,cig white,charcoal mfer
2143,0,sub blue,blue,0,0,regular eyes,0,0,white headphones,long hair yellow,smile,hoodie down gray,0,pipe,plain mfer
2144,0,sub cola (blue/red),yellow,0,0,regular eyes,0,0,black headphones,0,smile,0,0,cig white,plain mfer
2145,0,sub black,blue,0,0,regular eyes,0,0,pink headphones,0,smile,0,mohawk green,0,plain mfer
2146,0,0,red,0,0,regular eyes,0,0,black headphones,0,smile,hoodie down blue,0,cig black,plain mfer
2147,0,sub red,yellow,0,0,regular eyes,0,bandana dark gray,white headphones,long hair black,smile,0,0,cig black,plain mfer
2148,0,0,yellow,0,0,regular eyes,0,knit dallas,white headphones,0,smile,collared shirt turquoise,0,pipe,charcoal mfer
2149,0,sub rose,green,0,0,regular eyes,0,0,green headphones,0,smile,hoodie down gray,mohawk black,cig white,plain mfer
2150,0,sub lantern (green),yellow,0,0,regular eyes,0,0,white headphones,0,smile,0,mohawk blue,cig black,charcoal mfer
2151,0,sub black,orange,0,0,regular eyes,pilot helmet,0,0,0,smile,hoodie down gray,0,cig black,plain mfer
2152,0,0,blue,0,0,vr,0,0,green headphones,long hair black,smile,0,0,cig black,plain mfer
2153,0,argo black,blue,0,0,eye mask,0,knit new york,black headphones,0,smile,hoodie down white,0,cig black,charcoal mfer
2154,0,oyster silver,blue,0,0,regular eyes,0,knit chicago,black headphones,0,flat,0,0,cig black,plain mfer
2155,0,0,red,0,0,regular eyes,0,0,black headphones,0,flat,0,0,cig white,plain mfer
2156,0,0,red,0,0,regular eyes,0,knit chicago,white headphones,0,smile,collared shirt blue,0,0,plain mfer
2157,0,sub blue,red,0,0,regular eyes,0,0,white headphones,long hair black,smile,hoodie down white,0,cig black,charcoal mfer
2158,0,sub red,green,0,0,regular eyes,0,0,black headphones,0,smile,collared shirt white,0,cig white,plain mfer
